Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,23,0382,19,2010-04-08,14:51:20.517000,45,2010-04-08,15:05:20.273000
M,30,0194,31,2010-04-08,14:51:24.413000,72,2010-04-08,15:01:03.167000
M,25,0367,28,2010-04-08,14:52:28.910000,79,2010-04-08,15:06:29.883000
M,31,0175,28,2010-04-08,14:52:42.707000,79,2010-04-08,15:06:02.947000
M,35,0018,30,2010-04-08,14:53:04.180000,2,2010-04-08,15:03:36.877000
M,47,0249,29,2010-04-08,14:54:19.807000,28,2010-04-08,14:58:06.910000
M,36,0916,27,2010-04-08,14:55:44.480000,28,2010-04-08,15:06:23.650000
M,33,0063,69,2010-04-08,14:55:50.060000,80,2010-04-08,15:01:07.433000
F,30,0330,20,2010-04-08,14:56:51.047000,61,2010-04-08,15:10:37.717000
F,29,0673,46,2010-04-08,14:58:02.733000,68,2010-04-08,15:08:08.043000
M,68,0517,85,2010-04-08,14:58:11.203000,46,2010-04-08,17:45:00.260000
M,51,0797,46,2010-04-08,14:58:14.657000,68,2010-04-08,15:07:44.760000
M,33,1007,47,2010-04-08,14:58:36.657000,9,2010-04-08,15:05:06.193000
M,34,0928,6,2010-04-08,14:59:29.473000,6,2010-04-08,15:20:37.767000
M,49,0934,41,2010-04-08,15:00:26.300000,65,2010-04-08,15:06:39.430000
M,35,0723,30,2010-04-08,15:00:26.487000,15,2010-04-08,15:06:42.993000
F,34,0880,31,2010-04-08,15:01:09.597000,31,2010-04-08,15:04:35.320000
M,18,0682,80,2010-04-08,15:01:16.793000,80,2010-04-08,15:10:54.973000
F,25,0327,70,2010-04-08,15:01:17.823000,61,2010-04-08,15:03:47.350000
M,34,611,31,2010-04-08,15:01:23.643000,16,2010-04-08,15:10:17.640000
F,31,0377,31,2010-04-08,15:01:36.690000,16,2010-04-08,15:10:28.967000
M,30,0206,25,2010-04-08,15:02:35.093000,27,2010-04-08,15:05:41.383000
M,66,0652,73,2010-04-08,15:02:37.003000,54,2010-04-08,15:09:24.123000
M,37,1080,28,2010-04-08,15:03:17.517000,19,2010-04-08,15:11:25.037000
F,28,0201,44,2010-04-08,15:03:42.737000,63,2010-04-08,15:09:59.733000
M,42,0002,44,2010-04-08,15:04:01.753000,63,2010-04-08,15:10:01.793000
F,64,0775,8,2010-04-08,15:04:25.237000,46,2010-04-08,15:14:15.767000
M,44,1163,45,2010-04-08,15:04:28.770000,53,2010-04-08,15:11:59.257000
F,34,0604,31,2010-04-08,15:04:55.290000,16,2010-04-08,15:10:14.013000
M,52,0626,35,2010-04-08,15:05:25.320000,22,2010-04-08,15:26:52.517000
M,33,0293,17,2010-04-08,15:05:41.743000,12,2010-04-08,15:10:05.623000
M,33,1022,59,2010-04-08,15:05:53.197000,69,2010-04-08,15:09:24
M,29,0831,1,2010-04-08,15:06:03.993000,8,2010-04-08,15:17:49.510000
M,26,0433,1,2010-04-08,15:06:16.353000,4,2010-04-08,15:10:59.787000
M,29,0233,67,2010-04-08,15:07:14.980000,53,2010-04-08,15:12:36.540000
M,33,0303,80,2010-04-08,15:07:16.167000,47,2010-04-08,15:16:07.600000
F,28,0457,67,2010-04-08,15:07:28.540000,53,2010-04-08,15:12:32.933000
M,30,0333,68,2010-04-08,15:07:37.400000,71,2010-04-08,15:10:07.123000
F,38,1134,56,2010-04-08,15:07:41.060000,67,2010-04-08,15:25:11.313000
M,43,0429,57,2010-04-08,15:07:44.057000,45,2010-04-08,15:12:54.557000
M,32,0087,44,2010-04-08,15:08:06.483000,73,2010-04-08,15:13:02.267000
F,26,0343,63,2010-04-08,15:08:08.997000,40,2010-04-08,15:16:31.410000
F,47,0546,61,2010-04-08,15:08:14.073000,68,2010-04-08,15:12:25.517000
F,23,1112,54,2010-04-08,15:08:40.950000,84,2010-04-08,15:19:16.697000
M,27,0781,85,2010-04-08,15:08:56.793000,1,2010-04-08,15:15:20.207000
M,28,0527,37,2010-04-08,15:09:36.997000,53,2010-04-08,15:15:27.267000
M,36,0205,66,2010-04-08,15:09:58.513000,53,2010-04-08,15:13:26.950000
M,36,0124,17,2010-04-08,15:10:17.890000,69,2010-04-08,15:26:18.703000
F,27,0127,1,2010-04-08,15:11:14.013000,34,2010-04-08,15:24:41.653000
M,44,0643,50,2010-04-08,15:11:20.263000,59,2010-04-08,15:16:06.630000
M,24,0520,1,2010-04-08,15:11:26.233000,34,2010-04-08,15:24:36.307000
F,32,0597,56,2010-04-08,15:11:28.897000,75,2010-04-08,15:21:04
M,40,1044,49,2010-04-08,15:13:30.453000,53,2010-04-08,15:29:43.977000
M,53,0274,83,2010-04-08,15:13:48.077000,69,2010-04-08,15:19:58.500000
M,49,0161,46,2010-04-08,15:14:04.160000,64,2010-04-08,15:23:41.633000
M,36,0976,8,2010-04-08,15:14:19.513000,38,2010-04-08,15:17:35.303000
M,33,0119,74,2010-04-08,15:14:34.407000,71,2010-04-08,15:16:18.287000
M,28,1137,41,2010-04-08,15:14:57.893000,76,2010-04-08,15:21:13.097000
F,25,0040,61,2010-04-08,15:15:14.253000,70,2010-04-08,15:21:02.267000
M,48,0914,20,2010-04-08,15:15:26.283000,14,2010-04-08,15:37:09.043000
M,38,1118,64,2010-04-08,15:15:50.393000,71,2010-04-08,15:21:42.463000
M,59,1039,48,2010-04-08,15:15:51.503000,46,2010-04-08,15:20:43.947000
M,47,0354,29,2010-04-08,15:16:23.583000,30,2010-04-08,15:22:14.403000
M,35,0390,11,2010-04-08,15:16:42.677000,20,2010-04-08,15:20:30.500000
M,26,0272,22,2010-04-08,15:17:30.257000,85,2010-04-08,15:29:19.973000
M,39,1147,80,2010-04-08,15:18:20.073000,64,2010-04-08,15:24:46.417000
M,47,0160,20,2010-04-08,15:18:27.167000,3,2010-04-08,15:24:40.417000
M,49,0058,49,2010-04-08,15:19:21.697000,61,2010-04-08,15:26:52.267000
F,25,0250,69,2010-04-08,15:19:38.467000,13,2010-04-08,15:34:27.443000
M,27,0954,9,2010-04-08,15:20:26.907000,83,2010-04-08,15:38:52.237000
F,31,0544,49,2010-04-08,15:20:44.230000,7,2010-04-08,15:33:07.690000
F,32,0209,50,2010-04-08,15:20:45.510000,59,2010-04-08,15:28:53.633000
M,28,0777,17,2010-04-08,15:21:05.683000,8,2010-04-08,15:26:02.860000
M,35,0476,50,2010-04-08,15:21:45.230000,70,2010-04-08,15:28:11.020000
F,30,0399,9,2010-04-08,15:23:16.523000,1,2010-04-08,15:29:47.833000
M,18,0257,17,2010-04-08,15:23:42.187000,16,2010-04-08,15:35:58.497000
M,45,1123,10,2010-04-08,15:24:36.250000,27,2010-04-08,15:28:46.617000
M,22,0830,77,2010-04-08,15:25:05.543000,56,2010-04-08,15:39:00.487000
M,27,0243,1,2010-04-08,15:25:38.907000,85,2010-04-08,15:30:04.083000
M,30,0203,71,2010-04-08,15:26:12.313000,80,2010-04-08,15:37:16.903000
M,54,0714,38,2010-04-08,15:26:31.500000,45,2010-04-08,15:51:20.647000
M,43,0266,45,2010-04-08,15:26:41.093000,54,2010-04-08,15:36:14.793000
M,30,0191,85,2010-04-08,15:26:44.063000,23,2010-04-08,15:41:17.080000
M,32,0864,51,2010-04-08,15:26:46.987000,51,2010-04-08,15:52:39.790000
M,36,0718,53,2010-04-08,15:27:31.753000,73,2010-04-08,15:32:56.040000
F,38,0004,56,2010-04-08,15:28:30.507000,2,2010-04-08,15:38:20.593000
M,23,0734,61,2010-04-08,15:28:50.143000,23,2010-04-08,15:37:48.700000
M,29,0887,51,2010-04-08,15:28:50.413000,64,2010-04-08,15:34:05.083000
M,53,0701,52,2010-04-08,15:30:07.083000,36,2010-04-08,15:38:36.847000
M,30,0949,31,2010-04-08,15:31:46.443000,23,2010-04-08,15:39:34.033000
F,26,1021,83,2010-04-08,15:32:24.377000,42,2010-04-08,15:41:02.143000
M,54,0821,84,2010-04-08,15:32:47.883000,61,2010-04-08,15:38:02.483000
M,34,1051,27,2010-04-08,15:32:54.330000,30,2010-04-08,15:37:05.637000
M,31,0843,27,2010-04-08,15:33:07.830000,30,2010-04-08,15:37:07.857000
M,32,0904,10,2010-04-08,15:33:26.993000,1,2010-04-08,15:49:02.107000
M,26,0602,76,2010-04-08,15:35:22.557000,54,2010-04-08,15:42:15.783000
M,67,1062,85,2010-04-08,15:35:29.277000,1,2010-04-08,15:52:56.923000
M,52,0252,57,2010-04-08,15:35:40.607000,44,2010-04-08,15:43:13.437000
M,52,0728,79,2010-04-08,15:36:27.310000,49,2010-04-08,15:46:08.290000
M,22,0792,75,2010-04-08,15:36:36.230000,63,2010-04-08,15:41:57.457000
F,51,0713,64,2010-04-08,15:37:50,58,2010-04-08,15:44:36.830000
M,43,0902,42,2010-04-08,15:38:59.220000,38,2010-04-08,15:45:26.490000
M,32,1015,73,2010-04-08,15:39:29.907000,69,2010-04-08,15:52:33.743000
M,31,0531,83,2010-04-08,15:39:52.990000,22,2010-04-08,15:55:36.517000
F,25,0098,28,2010-04-08,15:40:15.600000,25,2010-04-08,15:45:33.693000
M,38,0435,71,2010-04-08,15:40:39.220000,64,2010-04-08,15:45:45.380000
M,26,0801,38,2010-04-08,15:41:53.160000,26,2010-04-08,15:52:43.797000
F,24,0937,37,2010-04-08,15:42:16.033000,67,2010-04-08,15:48:36.683000
F,21,0846,38,2010-04-08,15:42:45.083000,26,2010-04-08,15:52:50.483000
M,38,0557,84,2010-04-08,15:43:02.910000,70,2010-04-08,15:46:19.990000
M,46,1045,59,2010-04-08,15:43:52.233000,50,2010-04-08,15:58:53.143000
M,41,0519,27,2010-04-08,15:44:03.453000,1,2010-04-08,15:50:35.530000
M,45,0521,27,2010-04-08,15:44:24.347000,6,2010-04-08,15:48:11.323000
F,30,1019,30,2010-04-08,15:44:55.693000,74,2010-04-08,16:05:09.387000
M,39,0265,23,2010-04-08,15:45:04.287000,25,2010-04-08,15:48:00.840000
M,27,1088,2,2010-04-08,15:45:10.487000,23,2010-04-08,15:51:49.280000
M,37,0872,1,2010-04-08,15:45:38.257000,18,2010-04-08,15:52:27.540000
M,22,0188,65,2010-04-08,15:46:50.307000,73,2010-04-08,15:50:03.950000
F,41,0251,67,2010-04-08,15:47:57.073000,81,2010-04-08,16:02:41.427000
M,40,0071,9,2010-04-08,15:48:38.683000,13,2010-04-08,15:53:30.777000
M,30,0897,18,2010-04-08,15:48:57.107000,16,2010-04-08,15:51:37.047000
M,30,0668,79,2010-04-08,15:49:33.517000,84,2010-04-08,15:53:40.690000
F,51,0242,13,2010-04-08,15:49:52.783000,16,2010-04-08,15:53:13.470000
M,27,0495,85,2010-04-08,15:50:14.717000,7,2010-04-08,15:59:19.493000
M,42,0847,76,2010-04-08,15:50:22.237000,56,2010-04-08,16:00:18.153000
M,24,0118,36,2010-04-08,15:50:26.707000,72,2010-04-08,15:58:32.680000
M,23,0834,18,2010-04-08,15:50:45.550000,1,2010-04-08,15:54:14.157000
M,34,0465,27,2010-04-08,15:50:57.753000,1,2010-04-08,15:55:48.533000
M,31,0858,24,2010-04-08,15:50:58.857000,21,2010-04-08,16:04:14.883000
M,24,0799,17,2010-04-08,15:51:39.907000,32,2010-04-08,15:57:33.710000
M,49,509,66,2010-04-08,15:52:10.907000,53,2010-04-08,15:55:46.360000
F,26,0240,48,2010-04-08,15:52:33.180000,83,2010-04-08,16:06:44.140000
F,47,0966,68,2010-04-08,15:54:08.237000,71,2010-04-08,15:57:41.710000
M,29,0198,64,2010-04-08,15:56:26.020000,73,2010-04-08,16:01:56.470000
M,24,0111,69,2010-04-08,15:56:34.830000,74,2010-04-08,16:03:19.803000
M,21,0583,40,2010-04-08,15:57:19.740000,64,2010-04-08,16:06:59.313000
F,28,0983,22,2010-04-08,16:00:44.640000,21,2010-04-08,16:04:40.263000
M,28,0829,40,2010-04-08,16:02:07.007000,2,2010-04-08,16:10:57.447000
M,31,0331,28,2010-04-08,16:05:07.637000,45,2010-04-08,16:10:28.323000
M,54,1126,70,2010-04-08,16:06:15.233000,84,2010-04-08,16:10:35.307000
M,46,0747,50,2010-04-08,16:09:33.050000,39,2010-04-08,16:17:44.967000
M,34,0184,31,2010-04-08,16:10:56.760000,28,2010-04-08,16:20:08.160000
M,47,0451,3,2010-04-08,16:12:28.640000,20,2010-04-08,16:17:04.730000
M,30,0440,77,2010-04-08,16:13:00.640000,63,2010-04-08,16:18:09.640000
M,53,0187,42,2010-04-08,16:14:58.867000,42,2010-04-08,20:35:03.127000
M,39,0703,38,2010-04-08,16:15:55.650000,60,2010-04-08,16:25:12.010000
M,25,0853,30,2010-04-08,16:17:52.500000,64,2010-04-08,16:44:48.383000
M,51,0790,34,2010-04-08,16:19:37.893000,11,2010-04-08,16:28:02.650000
M,30,0082,12,2010-04-08,16:20:58.143000,18,2010-04-08,16:24:53.453000
M,29,0163,85,2010-04-08,16:21:32.097000,17,2010-04-08,16:39:05.497000
M,38,0155,5,2010-04-08,16:21:57.160000,42,2010-04-08,16:34:49.583000
M,32,0492,63,2010-04-08,16:22:26.413000,46,2010-04-08,16:27:54.983000
F,28,0525,70,2010-04-08,16:22:41.277000,44,2010-04-08,16:36:50.877000
F,26,0811,9,2010-04-08,16:23:31.827000,21,2010-04-08,16:43:17.547000
M,42,0121,70,2010-04-08,16:23:40.403000,44,2010-04-08,16:36:53.360000
M,43,0125,28,2010-04-08,16:24:09.577000,42,2010-04-08,16:41:06.747000
M,28,0413,37,2010-04-08,16:25:07.353000,56,2010-04-08,16:33:27.820000
F,36,1188,23,2010-04-08,16:26:28.370000,26,2010-04-08,16:30:35.750000
M,37,1115,34,2010-04-08,16:26:36.960000,38,2010-04-08,16:34:22.473000
M,32,0064,84,2010-04-08,16:27:49.560000,70,2010-04-08,16:35:31.013000
M,28,0151,34,2010-04-08,16:29:53.797000,27,2010-04-08,16:43:01.270000
M,33,0616,9,2010-04-08,16:30:14.483000,9,2010-04-08,16:33:39.337000
M,27,0922,27,2010-04-08,16:30:21.407000,16,2010-04-08,16:35:39.430000
M,26,0028,21,2010-04-08,16:32:29.783000,27,2010-04-08,16:42:11.250000
M,33,0110,12,2010-04-08,16:33:18.973000,10,2010-04-08,16:36:56.743000
M,33,0235,9,2010-04-08,16:35:23.140000,46,2010-04-08,16:48:28.583000
M,31,0572,70,2010-04-08,16:35:34.983000,70,2010-04-08,17:14:27.040000
M,42,0449,46,2010-04-08,16:35:39.913000,53,2010-04-08,16:44:18.287000
M,31,0060,70,2010-04-08,16:35:52.623000,70,2010-04-08,17:14:31.790000
M,33,0765,70,2010-04-08,16:36:04.813000,70,2010-04-08,17:14:56.603000
M,62,1109,2,2010-04-08,16:36:29.033000,21,2010-04-08,16:47:36.303000
M,31,0676,70,2010-04-08,16:36:29.767000,70,2010-04-08,17:14:44.980000
M,39,0804,53,2010-04-08,16:37:01.567000,45,2010-04-08,16:43:29.613000
M,22,0066,22,2010-04-08,16:37:34.003000,46,2010-04-08,16:42:04.797000
M,66,77,17,2010-04-08,16:38:20.040000,20,2010-04-08,16:45:12.087000
M,32,0050,46,2010-04-08,16:38:24.010000,68,2010-04-08,16:48:22.397000
F,29,0332,61,2010-04-08,16:38:27.243000,80,2010-04-08,16:44:48.180000
M,39,0514,25,2010-04-08,16:40:00.573000,15,2010-04-08,16:44:45.600000
M,29,0219,81,2010-04-08,16:40:50.607000,40,2010-04-08,16:54:30.637000
M,33,0844,14,2010-04-08,16:41:08.903000,26,2010-04-08,16:51:03.650000
M,29,0406,12,2010-04-08,16:41:44.547000,19,2010-04-08,16:43:58.427000
M,31,1026,9,2010-04-08,16:42:16.797000,13,2010-04-08,16:48:13.470000
M,30,0539,20,2010-04-08,16:43:25.177000,41,2010-04-08,16:58:31.660000
M,34,0217,35,2010-04-08,16:43:52.927000,15,2010-04-08,16:51:48.683000
M,25,0032,21,2010-04-08,16:44:52.063000,10,2010-04-08,16:56:58.500000
M,27,0463,61,2010-04-08,16:45:19.847000,9,2010-04-08,16:59:39.767000
M,32,0802,70,2010-04-08,16:45:38.337000,68,2010-04-08,17:40:47.787000
M,61,0075,36,2010-04-08,16:46:52.700000,69,2010-04-08,16:58:04.323000
M,26,0667,64,2010-04-08,16:48:09.063000,80,2010-04-08,16:53:05.623000
M,65,1174,70,2010-04-08,16:50:11.803000,49,2010-04-08,17:00:14.067000
M,52,0468,62,2010-04-08,16:53:13.967000,79,2010-04-08,17:01:20.833000
M,26,0243,85,2010-04-08,16:53:36.997000,14,2010-04-08,17:09:09.047000
F,21,0177,12,2010-04-08,16:54:08.327000,17,2010-04-08,17:04:58.620000
M,30,1175,27,2010-04-08,16:54:10.487000,85,2010-04-08,17:01:20.537000
F,26,1008,13,2010-04-08,16:55:18.130000,9,2010-04-08,17:04:40.250000
M,38,0310,29,2010-04-08,16:58:16.610000,11,2010-04-08,17:06:05.690000
F,28,0474,36,2010-04-08,16:58:48.217000,80,2010-04-08,17:09:25.357000
F,25,0910,84,2010-04-08,17:00:34.800000,13,2010-04-08,17:16:32.687000
M,29,0534,16,2010-04-08,17:01:10.100000,27,2010-04-08,17:22:10
M,44,0521,6,2010-04-08,17:03:39.997000,6,2010-04-08,17:23:03.953000
F,21,0851,30,2010-04-08,17:03:50.633000,38,2010-04-08,17:16:09.990000
F,32,0409,31,2010-04-08,17:03:56.150000,31,2010-04-08,17:07:26.013000
M,26,0536,30,2010-04-08,17:04:04.057000,38,2010-04-08,17:16:06.413000
M,57,0671,11,2010-04-08,17:04:31.390000,35,2010-04-08,17:12:14.080000
M,22,0955,31,2010-04-08,17:05:09.790000,27,2010-04-08,17:22:23.610000
M,23,0421,85,2010-04-08,17:05:58.510000,30,2010-04-08,17:21:31.217000
M,41,0010,2,2010-04-08,17:06:20.457000,1,2010-04-08,17:24:06.533000
M,46,0985,19,2010-04-08,17:06:22.440000,64,2010-04-08,17:19:05.693000
M,30,0596,4,2010-04-08,17:06:48.613000,4,2010-04-08,17:09:14.667000
F,18,0694,21,2010-04-08,17:07:37.513000,68,2010-04-08,17:40:44.660000
M,22,1128,51,2010-04-08,17:07:50.490000,60,2010-04-08,17:16:08.210000
F,32,0900,31,2010-04-08,17:07:59.997000,1,2010-04-08,17:16:59.850000
M,66,0200,45,2010-04-08,17:08:49.807000,21,2010-04-08,17:13:20.800000
M,28,1139,63,2010-04-08,17:09:03.203000,36,2010-04-08,17:17:07.017000
M,67,0961,60,2010-04-08,17:11:58.237000,36,2010-04-08,17:17:34.470000
M,36,0721,38,2010-04-08,17:13:20.737000,8,2010-04-08,17:19:41.043000
F,31,0808,29,2010-04-08,17:13:28.487000,7,2010-04-08,17:30:32.490000
M,29,0828,29,2010-04-08,17:13:44.910000,7,2010-04-08,17:30:22.177000
M,29,0056,74,2010-04-08,17:13:53.447000,54,2010-04-08,17:19:15.260000
M,34,0392,72,2010-04-08,17:15:53.637000,76,2010-04-08,17:21:34.480000
M,41,0272,85,2010-04-08,17:16:15.273000,75,2010-04-08,17:35:43.037000
F,26,0214,54,2010-04-08,17:18:19.447000,63,2010-04-08,17:21:48.717000
M,28,0470,34,2010-04-08,17:20:08.837000,10,2010-04-08,17:26:12.580000
F,25,0688,7,2010-04-08,17:20:21.557000,49,2010-04-08,17:30:17.413000
M,44,0275,51,2010-04-08,17:20:54.807000,74,2010-04-08,17:26:45.090000
M,65,0697,49,2010-04-08,17:23:59.483000,83,2010-04-08,17:35:30.347000
M,22,0349,38,2010-04-08,17:24:07.687000,72,2010-04-08,17:32:21.103000
M,32,0372,46,2010-04-08,17:24:27.187000,80,2010-04-08,17:47:33.017000
M,40,579,64,2010-04-08,17:25:19.443000,38,2010-04-08,17:32:19.730000
M,34,1184,80,2010-04-08,17:25:51.103000,61,2010-04-08,17:30:50.040000
M,26,0136,5,2010-04-08,17:26:06.470000,20,2010-04-08,17:33:23.327000
M,32,0618,64,2010-04-08,17:26:39.307000,84,2010-04-08,17:39:12.767000
M,31,0074,61,2010-04-08,17:26:50.317000,26,2010-04-08,17:51:15.797000
M,31,1089,61,2010-04-08,17:27:04.223000,26,2010-04-08,17:47:28.607000
M,31,0901,61,2010-04-08,17:27:16.190000,26,2010-04-08,17:48:11.060000
F,36,1060,30,2010-04-08,17:28:54.913000,23,2010-04-08,17:33:25.353000
M,25,0838,40,2010-04-08,17:29:18.787000,82,2010-04-08,17:43:42.850000
M,29,0908,50,2010-04-08,17:31:06.947000,54,2010-04-08,17:33:47.620000
M,36,1190,20,2010-04-08,17:31:25.273000,33,2010-04-08,17:57:20.367000
F,36,0315,16,2010-04-08,17:31:56.057000,12,2010-04-08,17:40:30.440000
F,22,1162,83,2010-04-08,17:32:38.793000,47,2010-04-08,17:50:18.860000
M,46,1192,49,2010-04-08,17:32:39.103000,59,2010-04-08,17:40:39.303000
M,29,0081,38,2010-04-08,17:32:48.870000,69,2010-04-08,17:39:34.923000
M,29,1160,40,2010-04-08,17:32:52.090000,56,2010-04-08,17:36:41.430000
M,51,0975,18,2010-04-08,17:33:35.123000,81,2010-04-08,17:52:43.877000
M,32,0981,29,2010-04-08,17:34:23.073000,47,2010-04-08,17:38:49.143000
M,46,0951,17,2010-04-08,17:37:12.297000,31,2010-04-08,17:43:53.447000
M,67,0376,41,2010-04-08,17:37:42.703000,46,2010-04-08,17:42:47.100000
M,30,1099,31,2010-04-08,17:37:49.033000,47,2010-04-08,17:43:05.617000
M,40,0185,68,2010-04-08,17:38:54.393000,37,2010-04-08,17:48:27.263000
M,22,0938,63,2010-04-08,17:39:38.987000,72,2010-04-08,17:47:08.417000
M,23,0213,85,2010-04-08,17:40:08.207000,30,2010-04-08,17:49:50.203000
F,28,0158,12,2010-04-08,17:41:00.800000,1,2010-04-08,17:49:19.890000
M,40,0529,46,2010-04-08,17:42:39.083000,46,2010-04-08,17:46:03.120000
M,43,0096,57,2010-04-08,17:43:30.477000,31,2010-04-08,18:03:58.093000
F,43,0337,40,2010-04-08,17:43:41.680000,10,2010-04-08,17:52:27.003000
M,26,0848,36,2010-04-08,17:43:56.270000,81,2010-04-08,17:53:09.597000
F,23,0211,1,2010-04-08,17:44:19.603000,3,2010-04-08,17:48:10.933000
M,27,0735,24,2010-04-08,17:44:49.450000,27,2010-04-08,17:49:30.407000
F,54,0012,66,2010-04-08,17:45:06.243000,66,2010-04-08,18:00:33.917000
M,38,0220,46,2010-04-08,17:45:56.650000,85,2010-04-08,17:59:33.697000
M,40,316,46,2010-04-08,17:46:19.260000,64,2010-04-08,17:53:54.423000
M,40,0885,84,2010-04-08,17:46:36.590000,42,2010-04-08,17:55:34.757000
M,26,0691,54,2010-04-08,17:46:50.463000,47,2010-04-08,17:54:10.270000
M,24,0267,36,2010-04-08,17:47:09.993000,53,2010-04-08,17:51:58.883000
F,36,0107,84,2010-04-08,17:47:47.183000,62,2010-04-08,18:06:01.560000
M,42,0033,53,2010-04-08,17:48:31.883000,64,2010-04-08,17:56:39.530000
M,32,0287,47,2010-04-08,17:48:39.717000,24,2010-04-08,17:54:16.517000
M,37,0434,59,2010-04-08,17:48:47.693000,53,2010-04-08,18:00:06.877000
F,24,0960,68,2010-04-08,17:49:02.373000,75,2010-04-08,17:51:59.820000
M,30,0438,45,2010-04-08,17:49:45.247000,58,2010-04-08,17:56:27.093000
M,42,0590,59,2010-04-08,17:51:47.057000,30,2010-04-08,18:03:32.750000
M,43,0856,80,2010-04-08,17:52:10.897000,70,2010-04-08,18:02:41.640000
M,59,0987,40,2010-04-08,17:52:30.517000,51,2010-04-08,18:01:03.237000
F,25,0498,26,2010-04-08,17:54:27.583000,31,2010-04-08,17:58:41.510000
M,67,0820,46,2010-04-08,17:56:03.037000,60,2010-04-08,18:20:16.127000
M,47,0448,17,2010-04-08,17:56:39.413000,17,2010-04-08,18:01:29.590000
M,30,0582,83,2010-04-08,17:59:15,68,2010-04-08,18:02:30.420000
M,29,0226,27,2010-04-08,17:59:18.280000,13,2010-04-08,18:12:51.700000
M,29,1014,36,2010-04-08,18:00:41.330000,54,2010-04-08,18:05:09.140000
M,24,0375,53,2010-04-08,18:02:36.957000,66,2010-04-08,18:10:47.540000
M,45,0458,79,2010-04-08,18:02:58.780000,62,2010-04-08,18:10:33.493000
F,24,1095,75,2010-04-08,18:03:13.473000,48,2010-04-08,18:13:15.780000
M,34,0744,76,2010-04-08,18:04:29.960000,69,2010-04-08,18:06:33.530000
F,26,0630,85,2010-04-08,18:04:36.860000,13,2010-04-08,18:15:23.707000
M,23,0850,30,2010-04-08,18:04:43.203000,85,2010-04-08,18:17:44.140000
F,24,0308,57,2010-04-08,18:04:44.530000,54,2010-04-08,18:08:06.113000
F,38,1180,67,2010-04-08,18:05:20.330000,56,2010-04-08,18:17:52.607000
M,29,1081,7,2010-04-08,18:05:38.590000,20,2010-04-08,18:14:53.020000
M,32,0699,7,2010-04-08,18:05:56.887000,44,2010-04-08,18:16:20.633000
M,35,0855,2,2010-04-08,18:06:05.793000,25,2010-04-08,18:11:40.137000
F,34,0599,13,2010-04-08,18:06:20.263000,31,2010-04-08,18:21:12.380000
M,25,0439,49,2010-04-08,18:06:24.033000,39,2010-04-08,18:14:43.270000
M,31,0168,22,2010-04-08,18:06:36.483000,83,2010-04-08,18:22:36.790000
M,33,0383,13,2010-04-08,18:07:49.767000,64,2010-04-08,18:20:23.253000
M,22,0171,73,2010-04-08,18:07:52.473000,56,2010-04-08,18:17:34.370000
M,30,0598,51,2010-04-08,18:07:55.437000,70,2010-04-08,18:12:31.167000
M,27,1067,16,2010-04-08,18:08:05.797000,32,2010-04-08,18:23:40.977000
M,25,0506,16,2010-04-08,18:08:21.050000,32,2010-04-08,18:23:28.303000
M,27,0045,7,2010-04-08,18:08:51.520000,85,2010-04-08,18:18:09.390000
M,44,0502,74,2010-04-08,18:08:54.223000,51,2010-04-08,18:16:30.663000
F,23,0236,64,2010-04-08,18:09:59.413000,27,2010-04-08,18:24:13.373000
M,36,1040,33,2010-04-08,18:10:13.507000,20,2010-04-08,18:35:54.983000
M,26,0428,7,2010-04-08,18:10:35.680000,11,2010-04-08,18:19:44.127000
M,29,0753,3,2010-04-08,18:11:29.837000,12,2010-04-08,18:14:30.027000
F,54,1036,66,2010-04-08,18:12:04.883000,66,2010-04-08,18:30:51.763000
M,37,0813,16,2010-04-08,18:13:34.953000,13,2010-04-08,18:17:20.370000
M,21,1032,25,2010-04-08,18:13:54.750000,20,2010-04-08,18:17:30.150000
M,55,0518,79,2010-04-08,18:14:17.607000,68,2010-04-08,18:18:16.203000
M,39,1102,46,2010-04-08,18:14:26.010000,46,2010-04-08,18:17:50.297000
M,31,1164,19,2010-04-08,18:14:40.033000,21,2010-04-08,18:24:13.490000
M,33,1112,84,2010-04-08,18:14:56.263000,46,2010-04-08,18:28:58.200000
M,30,1156,5,2010-04-08,18:15:01.277000,27,2010-04-08,18:20:36.817000
M,36,0752,50,2010-04-08,18:15:19.230000,66,2010-04-08,18:20:24.690000
F,31,0433,4,2010-04-08,18:15:23.613000,47,2010-04-08,18:29:06.997000
M,33,0935,26,2010-04-08,18:16:33.937000,14,2010-04-08,18:23:06.833000
M,36,0677,79,2010-04-08,18:16:36.700000,33,2010-04-08,18:31:38.377000
M,27,0644,16,2010-04-08,18:16:48.213000,2,2010-04-08,18:22:48.573000
M,26,0196,83,2010-04-08,18:17:22.370000,66,2010-04-08,18:23:05.990000
M,59,0562,54,2010-04-08,18:17:22.937000,76,2010-04-08,18:25:11.280000
M,39,1094,46,2010-04-08,18:18:36.703000,1,2010-04-08,18:31:53.627000
M,31,1149,70,2010-04-08,18:18:55.313000,84,2010-04-08,18:22:52.100000
M,28,0941,29,2010-04-08,18:18:58.797000,58,2010-04-08,18:25:47.563000
